HISTID,Year,Month,Day,Hour,Minute,P1,P2
7666,2016,1,28,21,20,0.556,1.981
7666,2016,1,28,21,25,0.557,1.984
7666,2016,1,28,21,30,0.557,1.984
7666,2016,1,28,21,35,0.5589999999999999,1.986
7666,2016,1,28,21,40,0.5589999999999999,1.984
7666,2016,1,28,21,45,0.5589999999999999,1.9880000000000002
7666,2016,1,28,21,50,0.5589999999999999,1.981
7666,2016,1,28,21,55,0.5579999999999999,1.986
7666,2016,1,28,22,0,0.5579999999999999,1.986
7666,2016,1,28,22,5,0.56,1.986
7666,2016,1,28,22,10,0.561,1.984
7666,2016,1,28,22,15,0.562,1.982
7666,2016,1,28,22,20,0.561,1.9880000000000002
7666,2016,1,28,22,25,0.561,1.986
7666,2016,1,28,22,30,0.561,1.984
7666,2016,1,28,22,35,0.564,1.99
7666,2016,1,28,22,40,0.564,1.9880000000000002
7666,2016,1,28,22,45,0.564,1.986
7666,2016,1,28,22,50,0.565,1.981
7666,2016,1,28,22,55,0.565,1.982
7666,2016,1,28,23,0,0.564,1.984
7666,2016,1,28,23,5,0.563,1.982
7666,2016,1,28,23,10,0.563,1.9880000000000002
7666,2016,1,28,23,15,0.565,1.986
7666,2016,1,28,23,20,0.5660000000000001,1.986
7666,2016,1,28,23,25,0.568,1.984
7666,2016,1,28,23,30,0.569,1.991
7666,2016,1,28,23,35,0.57,1.984
7666,2016,1,28,23,40,0.5710000000000001,1.982
7666,2016,1,28,23,45,0.573,1.986
7666,2016,1,28,23,50,0.574,1.982
7666,2016,1,28,23,55,0.5760000000000001,1.981
7666,2016,1,29,0,0,0.578,1.982
7666,2016,1,29,0,5,0.579,1.986
7666,2016,1,29,0,10,0.58,1.984
7666,2016,1,29,0,15,0.5820000000000001,1.981
7666,2016,1,29,0,20,0.584,1.986
7666,2016,1,29,0,25,0.585,1.982
7666,2016,1,29,0,30,0.586,1.982
7666,2016,1,29,0,35,0.5870000000000001,1.984
7666,2016,1,29,0,40,0.5870000000000001,1.984
7666,2016,1,29,0,45,0.5870000000000001,1.984
7666,2016,1,29,0,50,0.5870000000000001,1.984
7666,2016,1,29,0,55,0.588,1.986
7666,2016,1,29,1,0,0.588,1.991
7666,2016,1,29,1,5,0.588,1.981
7666,2016,1,29,1,10,0.588,1.984
7666,2016,1,29,1,15,0.589,1.981
7666,2016,1,29,1,20,0.589,1.981
7666,2016,1,29,1,25,0.589,1.984
7666,2016,1,29,1,30,0.59,1.973
7666,2016,1,29,1,35,0.59,1.977
7666,2016,1,29,1,40,0.59,1.982
7666,2016,1,29,1,45,0.591,1.986
7666,2016,1,29,1,50,0.591,1.982
7666,2016,1,29,1,55,0.591,1.981
7666,2016,1,29,2,0,0.59,1.982
7666,2016,1,29,2,5,0.59,1.975
7666,2016,1,29,2,10,0.591,1.979
7666,2016,1,29,2,15,0.591,1.984
7666,2016,1,29,2,20,0.5920000000000001,1.982
7666,2016,1,29,2,25,0.591,1.979
7666,2016,1,29,2,30,0.591,1.986
7666,2016,1,29,2,35,0.591,1.979
7666,2016,1,29,2,40,0.59,1.984
7666,2016,1,29,2,45,0.589,1.979
7666,2016,1,29,2,50,0.588,1.982
7666,2016,1,29,2,55,0.586,1.984
7666,2016,1,29,3,0,0.584,1.984
7666,2016,1,29,3,5,0.583,1.977
7666,2016,1,29,3,10,0.5820000000000001,1.979
7666,2016,1,29,3,15,0.5820000000000001,1.984
7666,2016,1,29,3,20,0.5820000000000001,1.977
7666,2016,1,29,3,25,0.581,1.982
7666,2016,1,29,3,30,0.5770000000000001,1.981
7666,2016,1,29,3,35,0.575,1.986
7666,2016,1,29,3,40,0.574,1.984
7666,2016,1,29,3,45,0.573,1.986
7666,2016,1,29,3,50,0.573,1.986
7666,2016,1,29,3,55,0.5710000000000001,1.986
7666,2016,1,29,4,0,0.568,1.982
7666,2016,1,29,4,5,0.5660000000000001,1.979
7666,2016,1,29,4,10,0.5660000000000001,1.986
7666,2016,1,29,4,15,0.5660000000000001,1.979
7666,2016,1,29,4,20,0.5660000000000001,1.984
7666,2016,1,29,4,25,0.5660000000000001,1.9880000000000002
7666,2016,1,29,4,30,0.565,1.981
7666,2016,1,29,4,35,0.564,1.982
7666,2016,1,29,4,40,0.564,1.984
7666,2016,1,29,4,45,0.563,1.986
7666,2016,1,29,4,50,0.563,1.981
7666,2016,1,29,4,55,0.563,1.982
7666,2016,1,29,5,0,0.562,1.982
7666,2016,1,29,5,5,0.56,1.986
7666,2016,1,29,5,10,0.5589999999999999,1.981
7666,2016,1,29,5,15,0.5589999999999999,1.982
7666,2016,1,29,5,20,0.5589999999999999,1.982
7666,2016,1,29,5,25,0.5589999999999999,1.981
7666,2016,1,29,5,30,0.5589999999999999,1.982
7666,2016,1,29,5,35,0.561,1.981
7666,2016,1,29,5,40,0.5660000000000001,1.981
7666,2016,1,29,5,45,0.5660000000000001,1.981
7666,2016,1,29,5,50,0.5660000000000001,1.977
7666,2016,1,29,5,55,0.5660000000000001,1.984
7666,2016,1,29,6,0,0.564,1.982
7666,2016,1,29,6,5,0.564,1.979
7666,2016,1,29,6,10,0.564,1.981
7666,2016,1,29,6,15,0.563,1.982
7666,2016,1,29,6,20,0.563,1.981
7666,2016,1,29,6,25,0.563,1.981
7666,2016,1,29,6,30,0.562,1.986
7666,2016,1,29,6,35,0.56,1.9880000000000002
7666,2016,1,29,6,40,0.5589999999999999,1.9880000000000002
7666,2016,1,29,6,45,0.5579999999999999,1.984
7666,2016,1,29,6,50,0.555,1.984
7666,2016,1,29,6,55,0.5539999999999999,1.984
7666,2016,1,29,7,0,0.5489999999999999,1.986
7666,2016,1,29,7,5,0.547,1.99
7666,2016,1,29,7,10,0.546,1.99
7666,2016,1,29,7,15,0.5429999999999999,1.982
7666,2016,1,29,7,20,0.542,1.981
7666,2016,1,29,7,25,0.542,1.986
7666,2016,1,29,7,30,0.541,1.982
7666,2016,1,29,7,35,0.539,1.986
7666,2016,1,29,7,40,0.5379999999999999,1.984
7666,2016,1,29,7,45,0.537,1.986
7666,2016,1,29,7,50,0.536,1.982
7666,2016,1,29,7,55,0.536,1.975
7666,2016,1,29,8,0,0.535,1.986
7666,2016,1,29,8,5,0.5329999999999999,1.981
7666,2016,1,29,8,10,0.534,1.982
7666,2016,1,29,8,15,0.5329999999999999,1.991
7666,2016,1,29,8,20,0.5329999999999999,1.984
7666,2016,1,29,8,25,0.5329999999999999,1.984
7666,2016,1,29,8,30,0.534,1.99
7666,2016,1,29,8,35,0.536,1.981
7666,2016,1,29,8,40,0.5379999999999999,1.9880000000000002
7666,2016,1,29,8,45,0.5379999999999999,1.986
7666,2016,1,29,8,50,0.539,1.979
7666,2016,1,29,8,55,0.54,1.981
7666,2016,1,29,9,0,0.5379999999999999,1.984
7666,2016,1,29,9,5,0.536,1.981
7666,2016,1,29,9,10,0.534,1.984
7666,2016,1,29,9,15,0.536,1.982
7666,2016,1,29,9,20,0.536,1.986
7666,2016,1,29,9,25,0.536,1.984
7666,2016,1,29,9,30,0.536,1.9880000000000002
7666,2016,1,29,9,35,0.537,1.986
7666,2016,1,29,9,40,0.537,1.9880000000000002
7666,2016,1,29,9,45,0.537,1.9880000000000002
7666,2016,1,29,9,50,0.536,1.991
7666,2016,1,29,9,55,0.534,1.982
7666,2016,1,29,10,0,0.5329999999999999,1.9880000000000002
7666,2016,1,29,10,5,0.5329999999999999,1.986
7666,2016,1,29,10,10,0.534,1.986
7666,2016,1,29,10,15,0.534,1.984
7666,2016,1,29,10,20,0.535,1.981
7666,2016,1,29,10,25,0.537,1.9880000000000002
7666,2016,1,29,10,30,0.539,1.984
7666,2016,1,29,10,35,0.541,1.986
7666,2016,1,29,10,40,0.542,1.975
7666,2016,1,29,10,45,0.5429999999999999,1.99
7666,2016,1,29,10,50,0.5429999999999999,1.99
7666,2016,1,29,10,55,0.541,1.984
7666,2016,1,29,11,0,0.541,1.982
7666,2016,1,29,11,5,0.542,1.9880000000000002
7666,2016,1,29,11,10,0.5429999999999999,1.991
7666,2016,1,29,11,15,0.5429999999999999,1.991
7666,2016,1,29,11,20,0.546,1.9880000000000002
7666,2016,1,29,11,25,0.5489999999999999,1.993
7666,2016,1,29,11,30,0.55,1.984
7666,2016,1,29,11,35,0.551,1.9880000000000002
7666,2016,1,29,11,40,0.551,1.984
7666,2016,1,29,11,45,0.5539999999999999,1.9880000000000002
7666,2016,1,29,11,50,0.556,1.991
7666,2016,1,29,11,55,0.557,1.993
7666,2016,1,29,12,0,0.5579999999999999,1.99
7666,2016,1,29,12,5,0.5579999999999999,1.986
7666,2016,1,29,12,10,0.5579999999999999,1.984
7666,2016,1,29,12,15,0.5579999999999999,1.993
7666,2016,1,29,12,20,0.5579999999999999,1.986
7666,2016,1,29,12,25,0.5579999999999999,1.99
7666,2016,1,29,12,30,0.5579999999999999,1.99
7666,2016,1,29,12,35,0.5579999999999999,1.9880000000000002
7666,2016,1,29,12,40,0.5589999999999999,1.993
7666,2016,1,29,12,45,0.56,1.982
7666,2016,1,29,12,50,0.5589999999999999,1.991
7666,2016,1,29,12,55,0.5579999999999999,1.99
7666,2016,1,29,13,0,0.556,1.993
7666,2016,1,29,13,5,0.555,1.999
7666,2016,1,29,13,10,0.556,1.991
7666,2016,1,29,13,15,0.557,1.995
7666,2016,1,29,13,20,0.556,1.993
7666,2016,1,29,13,25,0.556,1.99
7666,2016,1,29,13,30,0.556,1.982
7666,2016,1,29,13,35,0.5579999999999999,1.984
7666,2016,1,29,13,40,0.5579999999999999,1.979
7666,2016,1,29,13,45,0.5579999999999999,1.984
7666,2016,1,29,13,50,0.5589999999999999,1.999
7666,2016,1,29,13,55,0.561,1.986
7666,2016,1,29,14,0,0.563,1.986
7666,2016,1,29,14,5,0.562,1.993
7666,2016,1,29,14,10,0.562,1.993
7666,2016,1,29,14,15,0.561,1.993
7666,2016,1,29,14,20,0.562,1.991
7666,2016,1,29,14,25,0.562,1.995
7666,2016,1,29,14,30,0.562,1.986
7666,2016,1,29,14,35,0.563,1.995
7666,2016,1,29,14,40,0.564,1.986
7666,2016,1,29,14,45,0.564,1.986
7666,2016,1,29,14,50,0.5660000000000001,1.986
7666,2016,1,29,14,55,0.565,1.99
7666,2016,1,29,15,0,0.565,1.993
7666,2016,1,29,15,5,0.564,1.993
7666,2016,1,29,15,10,0.563,1.99
7666,2016,1,29,15,15,0.563,1.991
7666,2016,1,29,15,20,0.564,1.984
7666,2016,1,29,15,25,0.564,1.986
7666,2016,1,29,15,30,0.564,1.986
7666,2016,1,29,15,35,0.564,1.9880000000000002
7666,2016,1,29,15,40,0.561,1.993
7666,2016,1,29,15,45,0.56,1.991
7666,2016,1,29,15,50,0.56,1.9880000000000002
7666,2016,1,29,15,55,0.56,1.991
7666,2016,1,29,16,0,0.561,1.9880000000000002
7666,2016,1,29,16,5,0.56,1.991
7666,2016,1,29,16,10,0.5589999999999999,1.995
7666,2016,1,29,16,15,0.5589999999999999,1.991
7666,2016,1,29,16,20,0.5589999999999999,1.993
7666,2016,1,29,16,25,0.5589999999999999,1.997
7666,2016,1,29,16,30,0.56,1.995
7666,2016,1,29,16,35,0.5579999999999999,1.99
7666,2016,1,29,16,40,0.557,1.999
7666,2016,1,29,16,45,0.557,1.991
7666,2016,1,29,16,50,0.557,1.991
7666,2016,1,29,16,55,0.5589999999999999,1.991
7666,2016,1,29,17,0,0.557,1.995
7666,2016,1,29,17,5,0.555,1.9880000000000002
7666,2016,1,29,17,10,0.5539999999999999,1.999
7666,2016,1,29,17,15,0.5529999999999999,1.995
7666,2016,1,29,17,20,0.5529999999999999,1.997
7666,2016,1,29,17,25,0.552,1.993
7666,2016,1,29,17,30,0.5479999999999999,1.991
7666,2016,1,29,17,35,0.546,1.991
7666,2016,1,29,17,40,0.545,1.997
7666,2016,1,29,17,45,0.546,1.993
7666,2016,1,29,17,50,0.544,1.997
7666,2016,1,29,17,55,0.542,1.99
7666,2016,1,29,18,0,0.5379999999999999,1.993
7666,2016,1,29,18,5,0.534,1.999
7666,2016,1,29,18,10,0.531,1.993
7666,2016,1,29,18,15,0.531,1.999
7666,2016,1,29,18,20,0.53,1.993
7666,2016,1,29,18,25,0.53,1.9880000000000002
7666,2016,1,29,18,30,0.531,1.997
7666,2016,1,29,18,35,0.529,1.995
7666,2016,1,29,18,40,0.528,1.995
7666,2016,1,29,18,45,0.528,1.991
7666,2016,1,29,18,50,0.529,1.991
7666,2016,1,29,18,55,0.529,1.993
7666,2016,1,29,19,0,0.528,1.993
7666,2016,1,29,19,5,0.528,1.995
7666,2016,1,29,19,10,0.528,1.99
7666,2016,1,29,19,15,0.53,1.991
7666,2016,1,29,19,20,0.529,1.999
7666,2016,1,29,19,25,0.529,1.993
7666,2016,1,29,19,30,0.531,1.991
7666,2016,1,29,19,35,0.5329999999999999,1.99
7666,2016,1,29,19,40,0.537,1.99
7666,2016,1,29,19,45,0.54,1.9880000000000002
7666,2016,1,29,19,50,0.541,1.9880000000000002
7666,2016,1,29,19,55,0.5429999999999999,1.995
7666,2016,1,29,20,0,0.545,1.993
7666,2016,1,29,20,5,0.547,1.99
7666,2016,1,29,20,10,0.5479999999999999,1.99
7666,2016,1,29,20,15,0.551,1.991
7666,2016,1,29,20,20,0.552,1.9880000000000002
7666,2016,1,29,20,25,0.5529999999999999,1.99
7666,2016,1,29,20,30,0.555,1.984
7666,2016,1,29,20,35,0.556,1.986
7666,2016,1,29,20,40,0.556,1.99
7666,2016,1,29,20,45,0.556,1.986
7666,2016,1,29,20,50,0.556,1.9880000000000002
7666,2016,1,29,20,55,0.557,1.991
7666,2016,1,29,21,0,0.557,1.982
7666,2016,1,29,21,5,0.557,1.986
7666,2016,1,29,21,10,0.5579999999999999,1.986
7666,2016,1,29,21,15,0.56,1.99
7666,2016,1,29,21,20,0.56,1.984
7666,2016,1,29,21,25,0.56,1.99
7666,2016,1,29,21,30,0.561,1.991
7666,2016,1,29,21,35,0.561,1.9880000000000002
7666,2016,1,29,21,40,0.562,1.9880000000000002
7666,2016,1,29,21,45,0.561,1.982
7666,2016,1,29,21,50,0.563,1.991
7666,2016,1,29,21,55,0.562,1.9880000000000002
7666,2016,1,29,22,0,0.562,1.984
7666,2016,1,29,22,5,0.561,1.9880000000000002
7666,2016,1,29,22,10,0.562,1.986
7666,2016,1,29,22,15,0.562,1.9880000000000002
7666,2016,1,29,22,20,0.562,1.982
7666,2016,1,29,22,25,0.562,1.984
7666,2016,1,29,22,30,0.563,1.995
7666,2016,1,29,22,35,0.564,1.986
7666,2016,1,29,22,40,0.564,1.982
7666,2016,1,29,22,45,0.562,1.986
7666,2016,1,29,22,50,0.563,1.99
7666,2016,1,29,22,55,0.564,1.984
7666,2016,1,29,23,0,0.563,1.993
7666,2016,1,29,23,5,0.564,1.982
7666,2016,1,29,23,10,0.564,1.986
7666,2016,1,29,23,15,0.564,1.986
7666,2016,1,29,23,20,0.565,1.9880000000000002
7666,2016,1,29,23,25,0.5660000000000001,1.991
7666,2016,1,29,23,30,0.5670000000000001,1.9880000000000002
7666,2016,1,29,23,35,0.569,1.984
7666,2016,1,29,23,40,0.569,1.984
7666,2016,1,29,23,45,0.5710000000000001,1.986
7666,2016,1,29,23,50,0.5720000000000001,1.984
7666,2016,1,29,23,55,0.574,1.984
7666,2016,1,30,0,0,0.575,1.9880000000000002
7666,2016,1,30,0,5,0.5760000000000001,1.9880000000000002
7666,2016,1,30,0,10,0.5770000000000001,1.9880000000000002
7666,2016,1,30,0,15,0.579,1.9880000000000002
7666,2016,1,30,0,20,0.581,1.986
7666,2016,1,30,0,25,0.5820000000000001,1.9880000000000002
7666,2016,1,30,0,30,0.5820000000000001,1.9880000000000002
7666,2016,1,30,0,35,0.583,1.9880000000000002
7666,2016,1,30,0,40,0.584,1.981
7666,2016,1,30,0,45,0.585,1.981
7666,2016,1,30,0,50,0.585,1.984
7666,2016,1,30,0,55,0.586,1.984
7666,2016,1,30,1,0,0.586,1.979
7666,2016,1,30,1,5,0.586,1.984
7666,2016,1,30,1,10,0.586,1.977
7666,2016,1,30,1,15,0.5870000000000001,1.982
7666,2016,1,30,1,20,0.5870000000000001,1.9880000000000002
7666,2016,1,30,1,25,0.588,1.9880000000000002
7666,2016,1,30,1,30,0.588,1.979
7666,2016,1,30,1,35,0.588,1.977
7666,2016,1,30,1,40,0.588,1.981
7666,2016,1,30,1,45,0.588,1.984
7666,2016,1,30,1,50,0.589,1.975
7666,2016,1,30,1,55,0.588,1.975
7666,2016,1,30,2,0,0.5870000000000001,1.981
7666,2016,1,30,2,5,0.5870000000000001,1.991
7666,2016,1,30,2,10,0.586,1.986
7666,2016,1,30,2,15,0.586,1.984
7666,2016,1,30,2,20,0.5870000000000001,1.986
7666,2016,1,30,2,25,0.5870000000000001,1.986
7666,2016,1,30,2,30,0.586,1.986
7666,2016,1,30,2,35,0.585,1.984
7666,2016,1,30,2,40,0.584,1.9880000000000002
7666,2016,1,30,2,45,0.583,1.99
7666,2016,1,30,2,50,0.584,1.979
7666,2016,1,30,2,55,0.5820000000000001,1.984
7666,2016,1,30,3,0,0.58,1.982
7666,2016,1,30,3,5,0.579,1.984
7666,2016,1,30,3,10,0.578,1.984
7666,2016,1,30,3,15,0.579,1.986
7666,2016,1,30,3,20,0.58,1.9880000000000002
7666,2016,1,30,3,25,0.58,1.981
7666,2016,1,30,3,30,0.575,1.984
7666,2016,1,30,3,35,0.573,1.986
7666,2016,1,30,3,40,0.5710000000000001,1.982
7666,2016,1,30,3,45,0.57,1.986
7666,2016,1,30,3,50,0.569,1.982
7666,2016,1,30,3,55,0.568,1.986
7666,2016,1,30,4,0,0.5660000000000001,1.981
7666,2016,1,30,4,5,0.565,1.982
7666,2016,1,30,4,10,0.565,1.986
7666,2016,1,30,4,15,0.565,1.982
7666,2016,1,30,4,20,0.565,1.981
7666,2016,1,30,4,25,0.565,1.984
7666,2016,1,30,4,30,0.565,1.984
7666,2016,1,30,4,35,0.5660000000000001,1.9880000000000002
7666,2016,1,30,4,40,0.5660000000000001,1.99
7666,2016,1,30,4,45,0.5660000000000001,1.986
7666,2016,1,30,4,50,0.565,1.986
7666,2016,1,30,4,55,0.564,1.984
7666,2016,1,30,5,0,0.561,1.981
7666,2016,1,30,5,5,0.5589999999999999,1.986
7666,2016,1,30,5,10,0.56,1.981
7666,2016,1,30,5,15,0.5589999999999999,1.984
7666,2016,1,30,5,20,0.561,1.981
7666,2016,1,30,5,25,0.564,1.981
7666,2016,1,30,5,30,0.565,1.984
7666,2016,1,30,5,35,0.5670000000000001,1.984
7666,2016,1,30,5,40,0.573,1.981
7666,2016,1,30,5,45,0.575,1.979
7666,2016,1,30,5,50,0.578,1.984
7666,2016,1,30,5,55,0.58,1.9880000000000002
7666,2016,1,30,6,0,0.58,1.986
7666,2016,1,30,6,5,0.578,1.984
7666,2016,1,30,6,10,0.578,1.986
7666,2016,1,30,6,15,0.5770000000000001,1.986
7666,2016,1,30,6,20,0.5770000000000001,1.9880000000000002
7666,2016,1,30,6,25,0.579,1.984
7666,2016,1,30,6,30,0.578,1.986
7666,2016,1,30,6,35,0.578,1.984
7666,2016,1,30,6,40,0.5770000000000001,1.986
7666,2016,1,30,6,45,0.5760000000000001,1.982
7666,2016,1,30,6,50,0.575,1.984
7666,2016,1,30,6,55,0.575,1.982
7666,2016,1,30,7,0,0.573,1.9880000000000002
7666,2016,1,30,7,5,0.5710000000000001,1.981
7666,2016,1,30,7,10,0.57,1.979
7666,2016,1,30,7,15,0.57,1.981
7666,2016,1,30,7,20,0.569,1.986
7666,2016,1,30,7,25,0.569,1.982
7666,2016,1,30,7,30,0.568,1.984
7666,2016,1,30,7,35,0.5670000000000001,1.984
7666,2016,1,30,7,40,0.5670000000000001,1.986
7666,2016,1,30,7,45,0.5660000000000001,1.9880000000000002
7666,2016,1,30,7,50,0.562,1.99
7666,2016,1,30,7,55,0.562,1.982
7666,2016,1,30,8,0,0.562,1.9880000000000002
7666,2016,1,30,8,5,0.562,1.993
7666,2016,1,30,8,10,0.562,1.986
7666,2016,1,30,8,15,0.561,1.984
7666,2016,1,30,8,20,0.56,1.9880000000000002
7666,2016,1,30,8,25,0.56,1.984
7666,2016,1,30,8,30,0.562,1.986
7666,2016,1,30,8,35,0.561,1.981
7666,2016,1,30,8,40,0.561,1.984
7666,2016,1,30,8,45,0.562,1.982
7666,2016,1,30,8,50,0.564,1.99
7666,2016,1,30,8,55,0.562,1.9880000000000002
7666,2016,1,30,9,0,0.562,1.99
7666,2016,1,30,9,5,0.562,1.979
7666,2016,1,30,9,10,0.561,1.977
7666,2016,1,30,9,15,0.561,1.986
7666,2016,1,30,9,20,0.56,1.984
7666,2016,1,30,9,25,0.5589999999999999,1.982
7666,2016,1,30,9,30,0.5589999999999999,1.982
7666,2016,1,30,9,35,0.562,1.982
7666,2016,1,30,9,40,0.563,1.984
7666,2016,1,30,9,45,0.561,1.977
7666,2016,1,30,9,50,0.561,1.99
7666,2016,1,30,9,55,0.562,1.9880000000000002
7666,2016,1,30,10,0,0.562,1.986
7666,2016,1,30,10,5,0.561,1.9880000000000002
7666,2016,1,30,10,10,0.562,1.984
7666,2016,1,30,10,15,0.564,1.9880000000000002
7666,2016,1,30,10,20,0.564,1.99
7666,2016,1,30,10,25,0.564,1.9880000000000002
7666,2016,1,30,10,30,0.565,1.984
7666,2016,1,30,10,35,0.5660000000000001,1.9880000000000002
7666,2016,1,30,10,40,0.5660000000000001,1.986
7666,2016,1,30,10,45,0.5660000000000001,1.9880000000000002
7666,2016,1,30,10,50,0.568,1.99
7666,2016,1,30,10,55,0.569,1.984
7666,2016,1,30,11,0,0.5670000000000001,1.986
7666,2016,1,30,11,5,0.5660000000000001,1.991
7666,2016,1,30,11,10,0.565,1.9880000000000002
7666,2016,1,30,11,15,0.565,1.99
7666,2016,1,30,11,20,0.5670000000000001,1.993
7666,2016,1,30,11,25,0.568,1.986
7666,2016,1,30,11,30,0.569,1.984
7666,2016,1,30,11,35,0.569,1.99
7666,2016,1,30,11,40,0.574,1.993
7666,2016,1,30,11,45,0.579,1.99
7666,2016,1,30,11,50,0.579,1.986
7666,2016,1,30,11,55,0.58,1.9880000000000002
7666,2016,1,30,12,0,0.58,1.993
7666,2016,1,30,12,5,0.581,1.9880000000000002
7666,2016,1,30,12,10,0.581,1.99
7666,2016,1,30,12,15,0.583,1.986
7666,2016,1,30,12,20,0.5820000000000001,1.991
7666,2016,1,30,12,25,0.5820000000000001,1.99
7666,2016,1,30,12,30,0.585,1.9880000000000002
7666,2016,1,30,12,35,0.586,1.99
7666,2016,1,30,12,40,0.586,1.993
7666,2016,1,30,12,45,0.584,1.993
7666,2016,1,30,12,50,0.584,1.993
7666,2016,1,30,12,55,0.584,1.993
7666,2016,1,30,13,0,0.584,1.995
7666,2016,1,30,13,5,0.586,1.99
7666,2016,1,30,13,10,0.588,1.993
7666,2016,1,30,13,15,0.589,1.997
7666,2016,1,30,13,20,0.589,1.993
7666,2016,1,30,13,25,0.5870000000000001,1.997
7666,2016,1,30,13,30,0.5870000000000001,1.99
7666,2016,1,30,13,35,0.588,1.993
7666,2016,1,30,13,40,0.589,1.995
7666,2016,1,30,13,45,0.588,1.99
7666,2016,1,30,13,50,0.5870000000000001,2.0
7666,2016,1,30,13,55,0.588,1.993
7666,2016,1,30,14,0,0.59,1.986
7666,2016,1,30,14,5,0.589,1.997
7666,2016,1,30,14,10,0.589,1.993
7666,2016,1,30,14,15,0.589,1.997
7666,2016,1,30,14,20,0.591,1.9880000000000002
7666,2016,1,30,14,25,0.591,1.991
7666,2016,1,30,14,30,0.59,1.993
7666,2016,1,30,14,35,0.591,1.997
7666,2016,1,30,14,40,0.593,1.999
7666,2016,1,30,14,45,0.5920000000000001,1.993
7666,2016,1,30,14,50,0.591,1.993
7666,2016,1,30,14,55,0.59,2.0
7666,2016,1,30,15,0,0.59,2.002
7666,2016,1,30,15,5,0.591,1.999
7666,2016,1,30,15,10,0.591,1.999
7666,2016,1,30,15,15,0.591,1.995
7666,2016,1,30,15,20,0.589,1.997
7666,2016,1,30,15,25,0.588,1.997
7666,2016,1,30,15,30,0.586,1.995
7666,2016,1,30,15,35,0.584,1.997
7666,2016,1,30,15,40,0.584,1.999
7666,2016,1,30,15,45,0.584,1.99
7666,2016,1,30,15,50,0.584,2.002
7666,2016,1,30,15,55,0.584,1.997
7666,2016,1,30,16,0,0.584,1.993
7666,2016,1,30,16,5,0.584,1.997
7666,2016,1,30,16,10,0.583,1.997
7666,2016,1,30,16,15,0.583,2.007
7666,2016,1,30,16,20,0.584,2.007
7666,2016,1,30,16,25,0.583,2.0
7666,2016,1,30,16,30,0.581,1.999
7666,2016,1,30,16,35,0.579,2.0
7666,2016,1,30,16,40,0.5770000000000001,2.002
7666,2016,1,30,16,45,0.575,1.995
7666,2016,1,30,16,50,0.5760000000000001,2.0
7666,2016,1,30,16,55,0.574,2.004
7666,2016,1,30,17,0,0.57,2.0
7666,2016,1,30,17,5,0.569,1.999
7666,2016,1,30,17,10,0.568,1.999
7666,2016,1,30,17,15,0.5670000000000001,1.999
7666,2016,1,30,17,20,0.568,1.997
7666,2016,1,30,17,25,0.5660000000000001,1.995
7666,2016,1,30,17,30,0.564,1.999
7666,2016,1,30,17,35,0.562,2.004
7666,2016,1,30,17,40,0.56,2.004
7666,2016,1,30,17,45,0.5579999999999999,2.0
7666,2016,1,30,17,50,0.556,1.999
7666,2016,1,30,17,55,0.555,1.995
7666,2016,1,30,18,0,0.5529999999999999,1.997
7666,2016,1,30,18,5,0.55,1.997
7666,2016,1,30,18,10,0.5479999999999999,1.999
7666,2016,1,30,18,15,0.5479999999999999,2.002
7666,2016,1,30,18,20,0.547,1.999
7666,2016,1,30,18,25,0.547,1.997
7666,2016,1,30,18,30,0.5479999999999999,2.0
7666,2016,1,30,18,35,0.5479999999999999,2.006
7666,2016,1,30,18,40,0.55,1.999
7666,2016,1,30,18,45,0.551,2.0
7666,2016,1,30,18,50,0.5529999999999999,1.997
7666,2016,1,30,18,55,0.5539999999999999,1.997
7666,2016,1,30,19,0,0.5529999999999999,1.995
7666,2016,1,30,19,5,0.5529999999999999,1.991
7666,2016,1,30,19,10,0.5529999999999999,1.995
7666,2016,1,30,19,15,0.5539999999999999,1.993
7666,2016,1,30,19,20,0.556,1.99
7666,2016,1,30,19,25,0.557,1.995
7666,2016,1,30,19,30,0.5589999999999999,1.995
7666,2016,1,30,19,35,0.562,2.0
7666,2016,1,30,19,40,0.563,1.997
7666,2016,1,30,19,45,0.563,1.997
7666,2016,1,30,19,50,0.561,1.991
7666,2016,1,30,19,55,0.561,1.999
7666,2016,1,30,20,0,0.562,2.002
7666,2016,1,30,20,5,0.564,1.995
7666,2016,1,30,20,10,0.565,1.993
7666,2016,1,30,20,15,0.5660000000000001,1.993
7666,2016,1,30,20,20,0.5670000000000001,1.991
7666,2016,1,30,20,25,0.568,1.99
7666,2016,1,30,20,30,0.569,1.99
7666,2016,1,30,20,35,0.5710000000000001,1.991
7666,2016,1,30,20,40,0.573,1.993
7666,2016,1,30,20,45,0.574,1.99
7666,2016,1,30,20,50,0.574,1.986
7666,2016,1,30,20,55,0.574,1.993
7666,2016,1,30,21,0,0.574,1.986
7666,2016,1,30,21,5,0.574,1.9880000000000002
7666,2016,1,30,21,10,0.573,1.993
7666,2016,1,30,21,15,0.574,1.993
7666,2016,1,30,21,20,0.574,1.99
7666,2016,1,30,21,25,0.575,1.993
7666,2016,1,30,21,30,0.5760000000000001,1.991
7666,2016,1,30,21,35,0.5760000000000001,1.991
7666,2016,1,30,21,40,0.578,1.99
7666,2016,1,30,21,45,0.5770000000000001,1.991
7666,2016,1,30,21,50,0.5760000000000001,1.99
7666,2016,1,30,21,55,0.574,1.984
